,Timestamp,Power (W),temp,press,humid
0,2018-08-01,98808.99583333333,21.980000000000018,1006,55
1,2018-08-02,97220.54375000001,21.980000000000018,1006,55
2,2018-08-03,93552.77847222221,21.980000000000018,1006,55
3,2018-08-04,63763.21666666666,21.980000000000018,1006,55
4,2018-08-05,60577.71527777778,21.980000000000018,1006,55
5,2018-08-06,98751.87916666667,21.980000000000018,1006,55
6,2018-08-07,97529.45277777777,21.980000000000018,1006,55
7,2018-08-08,94583.0423611111,21.980000000000018,1006,55
8,2018-08-09,96152.11875,21.980000000000018,1006,55
9,2018-08-10,95829.45416666666,21.980000000000018,1006,55
10,2018-08-11,72410.96736111112,21.980000000000018,1006,55
11,2018-08-12,64116.114583333336,21.980000000000018,1006,55
12,2018-08-13,90684.73749999999,21.980000000000018,1006,55
13,2018-08-14,82613.24027777778,21.980000000000018,1006,55
14,2018-08-15,68060.47083333334,21.980000000000018,1006,55
15,2018-08-16,83093.90763888888,21.980000000000018,1006,55
16,2018-08-17,81998.01805555556,21.980000000000018,1006,55
17,2018-08-18,60807.068750000006,21.980000000000018,1006,55
18,2018-08-19,58273.666666666664,21.980000000000018,1006,55
19,2018-08-20,85607.42083333334,21.980000000000018,1006,55
20,2018-08-21,81409.65902777779,21.980000000000018,1006,55
21,2018-08-22,83120.36597222222,21.980000000000018,1006,55
22,2018-08-23,87180.20555555556,21.980000000000018,1006,55
23,2018-08-24,86466.52152777778,21.980000000000018,1006,55
24,2018-08-25,66123.98958333333,21.980000000000018,1006,55
25,2018-08-26,59605.830555555556,21.980000000000018,1006,55
26,2018-08-27,80981.19305555556,21.980000000000018,1006,55
27,2018-08-28,83043.63958333334,21.980000000000018,1006,55
28,2018-08-29,82274.22708333333,21.980000000000018,1006,55
29,2018-08-30,87582.08958333333,21.980000000000018,1006,55
30,2018-08-31,84540.04166666667,21.980000000000018,1006,55
31,2018-09-01,62103.288194444445,21.980000000000018,1006,55
32,2018-09-02,55364.45763888889,21.980000000000018,1006,55
33,2018-09-03,78478.66666666667,21.980000000000018,1006,55
34,2018-09-04,78724.17569444445,21.980000000000018,1006,55
35,2018-09-05,78638.17916666667,21.980000000000018,1006,55
36,2018-09-06,81017.57500000001,21.980000000000018,1006,55
37,2018-09-07,83477.27916666666,21.980000000000018,1006,55
38,2018-09-08,60834.785416666666,21.980000000000018,1006,55
39,2018-09-09,57724.46041666667,21.980000000000018,1006,55
40,2018-09-10,83429.49861111112,21.980000000000018,1006,55
41,2018-09-11,78725.07638888889,21.980000000000018,1006,55
42,2018-09-12,82745.92222222223,21.980000000000018,1006,55
43,2018-09-13,82784.40138888889,21.980000000000018,1006,55
44,2018-09-14,79138.225,21.980000000000018,1006,55
45,2018-09-15,61164.834722222215,21.980000000000018,1006,55
46,2018-09-16,56884.875,21.980000000000018,1006,55
47,2018-09-17,93820.69652777778,21.980000000000018,1006,55
48,2018-09-18,98753.00486111111,21.980000000000018,1006,55
49,2018-09-19,92192.65694444445,21.980000000000018,1006,55
50,2018-09-20,91391.2875,21.980000000000018,1006,55
51,2018-09-21,89663.27222222222,21.980000000000018,1006,55
52,2018-09-22,64563.114583333336,21.980000000000018,1006,55
53,2018-09-23,55984.28263888889,21.980000000000018,1006,55
54,2018-09-24,94456.58472222222,21.980000000000018,1006,55
55,2018-09-25,82864.27152777778,21.980000000000018,1006,55
56,2018-09-26,73214.64930555556,21.980000000000018,1006,55
57,2018-09-27,72603.89305555556,21.980000000000018,1006,55
58,2018-09-28,70795.8548611111,21.980000000000018,1006,55
59,2018-09-29,56630.12152777778,21.980000000000018,1006,55
60,2018-09-30,54428.35555555556,21.980000000000018,1006,55
61,2018-10-01,74919.69444444444,21.980000000000018,1006,55
62,2018-10-02,75111.02638888889,21.980000000000018,1006,55
63,2018-10-03,72370.7611111111,21.980000000000018,1006,55
64,2018-10-04,71953.25347222222,21.980000000000018,1006,55
65,2018-10-05,69905.48541666666,21.980000000000018,1006,55
66,2018-10-06,51067.03472222222,21.980000000000018,1006,55
67,2018-10-07,48918.083333333336,21.980000000000018,1006,55
68,2018-10-08,74232.39930555556,21.980000000000018,1006,55
69,2018-10-09,72241.57638888889,21.980000000000018,1006,55
70,2018-10-10,72118.83055555556,21.980000000000018,1006,55
71,2018-10-11,71445.67777777778,21.980000000000018,1006,55
72,2018-10-12,69905.65625,21.980000000000018,1006,55
73,2018-10-13,52209.412500000006,21.980000000000018,1006,55
74,2018-10-14,49088.24861111111,21.980000000000018,1006,55
75,2018-10-15,73508.14305555556,21.980000000000018,1006,55
76,2018-10-16,71913.2125,21.980000000000018,1006,55
77,2018-10-17,70528.54166666667,21.980000000000018,1006,55
78,2018-10-18,73771.82222222222,21.980000000000018,1006,55
79,2018-10-19,70316.69791666667,21.980000000000018,1006,55
80,2018-10-20,55045.83125,21.980000000000018,1006,55
81,2018-10-21,50817.82083333333,21.980000000000018,1006,55
82,2018-10-22,66977.11319444445,21.980000000000018,1006,55
83,2018-10-23,63846.06180555556,21.980000000000018,1006,55
84,2018-10-24,62307.90277777778,21.980000000000018,1006,55
85,2018-10-25,63595.598611111105,21.980000000000018,1006,55
86,2018-10-26,61376.410416666666,21.980000000000018,1006,55
87,2018-10-27,49934.12013888889,21.980000000000018,1006,55
88,2018-10-28,49888.927083333336,21.980000000000018,1006,55
89,2018-10-29,67214.56597222222,21.980000000000018,1006,55
90,2018-10-30,68850.43263888889,21.980000000000018,1006,55
91,2018-10-31,65432.40625,21.980000000000018,1006,55
92,2018-11-01,45105.26736111111,21.980000000000018,1006,55
93,2018-11-02,54582.976388888885,21.980000000000018,1006,55
94,2018-11-03,49339.98541666667,21.980000000000018,1006,55
95,2018-11-04,46968.35277777778,21.980000000000018,1006,55
96,2018-11-05,73576.90486111112,21.980000000000018,1006,55
97,2018-11-06,82455.84652777779,21.980000000000018,1006,55
98,2018-11-07,77046.13472222222,21.980000000000018,1006,55
99,2018-11-08,78989.68194444444,21.980000000000018,1006,55
100,2018-11-09,78317.48055555555,21.980000000000018,1006,55
101,2018-11-10,59210.58263888889,21.980000000000018,1006,55
102,2018-11-11,55292.28402777778,21.980000000000018,1006,55
103,2018-11-12,90578.3861111111,21.980000000000018,1006,55
104,2018-11-13,90049.72638888888,21.980000000000018,1006,55
105,2018-11-14,86880.07291666667,21.980000000000018,1006,55
106,2018-11-15,90635.19027777779,21.980000000000018,1006,55
107,2018-11-16,81781.74513888889,21.980000000000018,1006,55
108,2018-11-17,62250.57708333333,21.980000000000018,1006,55
109,2018-11-18,58321.13055555556,21.980000000000018,1006,55
110,2018-11-19,105486.4,21.980000000000018,1006,55
111,2018-11-20,101679.33055555556,21.980000000000018,1006,55
112,2018-11-21,88975.7298611111,21.980000000000018,1006,55
113,2018-11-22,87422.24722222221,21.980000000000018,1006,55
114,2018-11-23,80566.64583333333,21.980000000000018,1006,55
115,2018-11-24,60092.501388888886,21.980000000000018,1006,55
116,2018-11-25,54061.135416666664,21.980000000000018,1006,55
117,2018-11-26,92857.18958333334,21.980000000000018,1006,55
118,2018-11-27,93586.00486111111,21.980000000000018,1006,55
119,2018-11-28,92640.06736111111,21.980000000000018,1006,55
120,2018-11-29,100330.01527777777,21.980000000000018,1006,55
121,2018-11-30,97838.05277777778,21.980000000000018,1006,55
122,2018-12-01,61901.34305555556,21.980000000000018,1006,55
123,2018-12-02,60316.73472222223,21.980000000000018,1006,55
124,2018-12-03,102887.50347222222,21.980000000000018,1006,55
125,2018-12-04,94217.12083333333,21.980000000000018,1006,55
126,2018-12-05,94077.61180555556,21.980000000000018,1006,55
127,2018-12-06,91868.15625,21.980000000000018,1006,55
128,2018-12-07,84486.76041666667,21.980000000000018,1006,55
129,2018-12-08,58659.49444444444,21.980000000000018,1006,55
130,2018-12-09,59464.36853146853,21.980000000000018,1006,55
131,2018-12-10,103931.81666666667,21.980000000000018,1006,55
132,2018-12-11,107446.28819444444,21.980000000000018,1006,55
133,2018-12-12,111776.58819444444,21.980000000000018,1006,55
134,2018-12-13,115838.22916666667,21.980000000000018,1006,55
135,2018-12-14,106935.22708333333,21.980000000000018,1006,55
136,2018-12-15,71418.05625,21.980000000000018,1006,55
137,2018-12-16,71144.5875,21.980000000000018,1006,55
138,2018-12-17,98861.89722222222,21.980000000000018,1006,55
139,2018-12-18,88060.05972222221,21.980000000000018,1006,55
140,2018-12-19,87166.6361111111,21.980000000000018,1006,55
141,2018-12-20,89025.38402777778,21.980000000000018,1006,55
142,2018-12-21,81622.25277777779,21.980000000000018,1006,55
143,2018-12-22,65392.38958333333,21.980000000000018,1006,55
144,2018-12-23,61360.490972222215,21.980000000000018,1006,55
145,2018-12-24,66069.75486111111,21.980000000000018,1006,55
146,2018-12-25,58924.78125,21.980000000000018,1006,55
147,2018-12-26,61870.944444444445,21.980000000000018,1006,55
148,2018-12-27,86210.34722222222,21.980000000000018,1006,55
149,2018-12-28,85064.72638888888,21.980000000000018,1006,55
150,2018-12-29,74371.48263888889,21.980000000000018,1006,55
151,2018-12-30,67787.2076388889,21.980000000000018,1006,55
152,2018-12-31,79860.17291666666,21.980000000000018,1006,55
153,2019-01-01,64434.365277777775,21.980000000000018,1006,55
154,2019-01-02,87386.81319444445,21.980000000000018,1006,55
155,2019-01-03,87988.23749999999,21.980000000000018,1006,55
156,2019-01-04,87730.72222222222,21.980000000000018,1006,55
157,2019-01-05,77638.90347222221,21.980000000000018,1006,55
158,2019-01-06,71359.01388888889,21.980000000000018,1006,55
159,2019-01-07,98969.23194444444,21.980000000000018,1006,55
160,2019-01-08,97345.04375000001,21.980000000000018,1006,55
161,2019-01-09,89159.4263888889,21.980000000000018,1006,55
162,2019-01-10,91892.98194444444,21.980000000000018,1006,55
163,2019-01-11,89758.02916666666,21.980000000000018,1006,55
164,2019-01-12,79880.26597222223,21.980000000000018,1006,55
165,2019-01-13,73021.85208333333,21.980000000000018,1006,55
166,2019-01-14,95519.45347222223,21.980000000000018,1006,55
167,2019-01-15,94865.57152777778,21.980000000000018,1006,55
168,2019-01-16,90645.43333333333,21.980000000000018,1006,55
169,2019-01-17,88836.56180555555,21.980000000000018,1006,55
170,2019-01-18,83061.6986111111,21.980000000000018,1006,55
171,2019-01-19,74076.32638888889,21.980000000000018,1006,55
172,2019-01-20,71139.80486111112,21.980000000000018,1006,55
173,2019-01-21,92423.26388888889,21.980000000000018,1006,55
174,2019-01-22,94280.74444444444,21.980000000000018,1006,55
175,2019-01-23,90790.78611111111,21.980000000000018,1006,55
176,2019-01-24,90061.70138888889,21.980000000000018,1006,55
177,2019-01-25,87733.8375,21.980000000000018,1006,55
178,2019-01-26,74877.49236111112,21.980000000000018,1006,55
179,2019-01-27,70371.7923611111,21.980000000000018,1006,55
180,2019-01-28,90256.28194444445,21.980000000000018,1006,55
181,2019-01-29,93160.84861111111,21.980000000000018,1006,55
182,2019-01-30,91786.8375,21.980000000000018,1006,55
183,2019-01-31,89493.39097222223,21.980000000000018,1006,55
184,2019-02-01,83535.33888888889,21.980000000000018,1006,55
185,2019-02-02,67064.66666666667,21.980000000000018,1006,55
186,2019-02-03,65699.02847222221,21.980000000000018,1006,55
187,2019-02-04,87898.11249999999,21.980000000000018,1006,55
188,2019-02-05,87356.52430555556,21.980000000000018,1006,55
189,2019-02-06,85904.94166666667,21.980000000000018,1006,55
190,2019-02-07,87172.51874999999,21.980000000000018,1006,55
191,2019-02-08,80285.5375,21.980000000000018,1006,55
192,2019-02-09,69198.79791666666,21.980000000000018,1006,55
193,2019-02-10,60775.569444444445,21.980000000000018,1006,55
194,2019-02-11,86556.93680555555,21.980000000000018,1006,55
195,2019-02-12,86480.35972222223,21.980000000000018,1006,55
196,2019-02-13,86289.40625,21.980000000000018,1006,55
197,2019-02-14,64236.42291666667,21.980000000000018,1006,55
198,2019-02-15,71461.525,21.980000000000018,1006,55
199,2019-02-16,54636.68402777778,21.980000000000018,1006,55
200,2019-02-17,54001.95277777778,21.980000000000018,1006,55
201,2019-02-18,88083.38888888889,21.980000000000018,1006,55
202,2019-02-19,89537.33888888889,21.980000000000018,1006,55
203,2019-02-20,87894.05694444444,21.980000000000018,1006,55
204,2019-02-21,86021.28819444444,21.980000000000018,1006,55
205,2019-02-22,77902.99583333333,21.980000000000018,1006,55
206,2019-02-23,73333.92986111112,21.980000000000018,1006,55
207,2019-02-24,67347.15,21.980000000000018,1006,55
208,2019-02-25,107784.50138888888,21.980000000000018,1006,55
209,2019-02-26,108153.41527777778,21.980000000000018,1006,55
210,2019-02-27,71448.36111111111,21.980000000000018,1006,55
211,2019-02-28,74118.19027777779,21.980000000000018,1006,55
212,2019-03-01,84671.17499999999,21.980000000000018,1006,55
213,2019-03-02,62341.94930555555,21.980000000000018,1006,55
214,2019-03-03,59144.222916666666,21.980000000000018,1006,55
215,2019-03-04,93380.57152777778,21.980000000000018,1006,55
216,2019-03-05,92745.71805555555,21.980000000000018,1006,55
217,2019-03-06,85989.13125,21.980000000000018,1006,55
218,2019-03-07,77779.19722222222,21.980000000000018,1006,55
219,2019-03-08,66233.85347222222,21.980000000000018,1006,55
220,2019-03-09,63527.43472222222,21.980000000000018,1006,55
221,2019-03-10,61431.384027777785,21.980000000000018,1006,55
222,2019-03-11,77650.62638888888,21.980000000000018,1006,55
223,2019-03-12,72743.41875000001,21.980000000000018,1006,55
224,2019-03-13,61607.87430555556,21.980000000000018,1006,55
225,2019-03-14,66591.56388888888,21.980000000000018,1006,55
226,2019-03-15,56420.36319444444,21.980000000000018,1006,55
227,2019-03-16,39178.490277777775,21.980000000000018,1006,55
228,2019-03-17,36022.52777777778,21.980000000000018,1006,55
229,2019-03-18,62386.69305555556,21.980000000000018,1006,55
230,2019-03-19,58931.012500000004,21.980000000000018,1006,55
231,2019-03-20,55087.510416666664,21.980000000000018,1006,55
232,2019-03-21,57495.86597222222,21.980000000000018,1006,55
233,2019-03-22,52985.87986111111,21.980000000000018,1006,55
234,2019-03-23,39044.8,21.980000000000018,1006,55
235,2019-03-24,36005.76527777778,21.980000000000018,1006,55
236,2019-03-25,55993.30972222222,21.980000000000018,1006,55
237,2019-03-26,58229.67152777778,21.980000000000018,1006,55
238,2019-03-27,55345.15486111111,21.980000000000018,1006,55
239,2019-03-28,56920.37569444444,21.980000000000018,1006,55
240,2019-03-29,53727.49166666667,21.980000000000018,1006,55
241,2019-03-30,38669.222916666666,21.980000000000018,1006,55
242,2019-03-31,37309.745833333334,21.980000000000018,1006,55
243,2019-04-01,59455.17569444445,21.980000000000018,1006,55
244,2019-04-02,58243.14236111111,21.980000000000018,1006,55
245,2019-04-03,54072.101388888885,21.980000000000018,1006,55
246,2019-04-04,71659.51944444445,21.980000000000018,1006,55
247,2019-04-05,79962.04166666667,21.980000000000018,1006,55
248,2019-04-06,61051.06041666666,21.980000000000018,1006,55
249,2019-04-07,56040.51111111111,21.980000000000018,1006,55
250,2019-04-08,84823.88402777778,21.980000000000018,1006,55
251,2019-04-09,80539.13194444444,21.980000000000018,1006,55
252,2019-04-10,78987.69722222222,21.980000000000018,1006,55
253,2019-04-11,81468.13541666667,21.980000000000018,1006,55
254,2019-04-12,77434.38055555556,21.980000000000018,1006,55
255,2019-04-13,59089.79861111111,21.980000000000018,1006,55
256,2019-04-14,56303.023611111115,21.980000000000018,1006,55
257,2019-04-15,81467.48125000001,21.980000000000018,1006,55
258,2019-04-16,75464.35069444444,21.980000000000018,1006,55
259,2019-04-17,75496.20486111111,21.980000000000018,1006,55
260,2019-04-18,75873.37013888889,21.980000000000018,1006,55
261,2019-04-19,69988.70972222222,21.980000000000018,1006,55
262,2019-04-20,56098.75486111111,21.980000000000018,1006,55
263,2019-04-21,52664.98888888889,21.980000000000018,1006,55
264,2019-04-22,55668.027083333334,21.980000000000018,1006,55
265,2019-04-23,73746.28541666667,21.980000000000018,1006,55
266,2019-04-24,71089.47638888888,21.980000000000018,1006,55
267,2019-04-25,55354.05069444444,21.980000000000018,1006,55
268,2019-04-26,61726.71597222222,21.980000000000018,1006,55
269,2019-04-27,49801.04861111111,21.980000000000018,1006,55
270,2019-04-28,46684.71736111111,21.980000000000018,1006,55
271,2019-04-29,65709.46944444445,21.980000000000018,1006,55
272,2019-04-30,64643.288194444445,21.980000000000018,1006,55
273,2019-05-01,45031.879166666666,21.980000000000018,1006,55
274,2019-05-02,58936.76666666667,21.980000000000018,1006,55
275,2019-05-03,56374.15972222222,21.980000000000018,1006,55
276,2019-05-04,48127.02222222222,21.980000000000018,1006,55
277,2019-05-05,43476.43402777778,21.980000000000018,1006,55
278,2019-05-06,69820.90694444445,21.980000000000018,1006,55
279,2019-05-07,67707.1,21.980000000000018,1006,55
280,2019-05-08,65814.93333333333,21.980000000000018,1006,55
281,2019-05-09,69950.01597222223,21.980000000000018,1006,55
282,2019-05-10,64346.834027777775,21.980000000000018,1006,55
283,2019-05-11,48661.45,21.980000000000018,1006,55
284,2019-05-12,44168.59652777778,21.980000000000018,1006,55
285,2019-05-13,67796.73958333333,21.980000000000018,1006,55
286,2019-05-14,66323.30694444444,21.980000000000018,1006,55
287,2019-05-15,74169.45833333333,21.980000000000018,1006,55
288,2019-05-16,72616.14444444445,21.980000000000018,1006,55
289,2019-05-17,69075.15486111112,21.980000000000018,1006,55
290,2019-05-18,51051.402083333334,21.980000000000018,1006,55
291,2019-05-19,47412.17222222222,21.980000000000018,1006,55
292,2019-05-20,70895.77152777778,21.980000000000018,1006,55
293,2019-05-21,69317.55833333333,21.980000000000018,1006,55
294,2019-05-22,66915.14861111112,21.980000000000018,1006,55
295,2019-05-23,65091.48055555555,21.980000000000018,1006,55
296,2019-05-24,62986.006944444445,21.980000000000018,1006,55
297,2019-05-25,50648.425,21.980000000000018,1006,55
298,2019-05-26,46599.19861111111,21.980000000000018,1006,55
299,2019-05-27,66656.7701388889,21.980000000000018,1006,55
300,2019-05-28,66923.26458333334,21.980000000000018,1006,55
301,2019-05-29,63673.788888888885,21.980000000000018,1006,55
302,2019-05-30,64778.772222222215,21.980000000000018,1006,55
303,2019-05-31,62189.46597222222,21.980000000000018,1006,55
304,2019-06-01,49063.058333333334,21.980000000000018,1006,55
305,2019-06-02,46802.398611111115,21.980000000000018,1006,55
306,2019-06-03,68028.24930555555,21.980000000000018,1006,55
307,2019-06-04,78400.53472222222,21.980000000000018,1006,55
308,2019-06-05,79353.31458333334,21.980000000000018,1006,55
309,2019-06-06,81836.77361111112,21.980000000000018,1006,55
310,2019-06-07,79111.83819444444,21.980000000000018,1006,55
311,2019-06-08,60508.69305555556,21.980000000000018,1006,55
312,2019-06-09,58837.59652777778,21.980000000000018,1006,55
313,2019-06-10,92195.06944444444,21.980000000000018,1006,55
314,2019-06-11,95130.93541666666,21.980000000000018,1006,55
315,2019-06-12,92244.06527777779,21.980000000000018,1006,55
316,2019-06-13,91683.93263888889,21.980000000000018,1006,55
317,2019-06-14,92367.54513888889,21.980000000000018,1006,55
318,2019-06-15,65022.700000000004,21.980000000000018,1006,55
319,2019-06-16,57678.81458333333,21.980000000000018,1006,55
320,2019-06-17,92619.76736111111,21.980000000000018,1006,55
321,2019-06-18,93967.03263888888,21.980000000000018,1006,55
322,2019-06-19,93406.75625,21.980000000000018,1006,55
323,2019-06-20,93760.23749999999,21.980000000000018,1006,55
324,2019-06-21,88751.7125,21.980000000000018,1006,55
325,2019-06-22,60121.463888888895,21.980000000000018,1006,55
326,2019-06-23,55811.65069444445,21.980000000000018,1006,55
327,2019-06-24,96527.36666666667,21.980000000000018,1006,55
328,2019-06-25,97256.36805555556,21.980000000000018,1006,55
329,2019-06-26,100269.69375,21.980000000000018,1006,55
330,2019-06-27,100109.94930555555,21.980000000000018,1006,55
331,2019-06-28,100841.81597222222,21.980000000000018,1006,55
332,2019-06-29,66030.10763888889,21.980000000000018,1006,55
333,2019-06-30,59058.552083333336,21.980000000000018,1006,55
334,2019-07-01,100856.38750000001,21.980000000000018,1006,55
335,2019-07-02,99809.88472222222,21.980000000000018,1006,55
336,2019-07-03,100287.60763888889,21.980000000000018,1006,55
337,2019-07-04,99323.40833333334,21.980000000000018,1006,55
338,2019-07-05,97053.26041666667,21.980000000000018,1006,55
339,2019-07-06,68604.66180555556,21.980000000000018,1006,55
340,2019-07-07,65729.62222222221,21.980000000000018,1006,55
341,2019-07-08,108174.21458333333,21.980000000000018,1006,55
342,2019-07-09,103939.48194444444,21.980000000000018,1006,55
343,2019-07-10,96036.78819444444,21.980000000000018,1006,55
344,2019-07-11,87582.00902777778,21.980000000000018,1006,55
345,2019-07-12,86448.20833333333,21.980000000000018,1006,55
346,2019-07-13,62095.510416666664,21.980000000000018,1006,55
347,2019-07-14,55310.06805555555,21.980000000000018,1006,55
348,2019-07-15,87260.68055555556,21.980000000000018,1006,55
349,2019-07-16,86280.30972222221,21.980000000000018,1006,55
350,2019-07-17,86973.94166666667,21.980000000000018,1006,55
351,2019-07-18,88579.48541666666,21.980000000000018,1006,55
352,2019-07-19,87823.71527777778,21.980000000000018,1006,55
353,2019-07-20,63321.288888888885,21.980000000000018,1006,55
354,2019-07-21,58854.09722222222,21.980000000000018,1006,55
355,2019-07-22,99675.77083333333,21.980000000000018,1006,55
356,2019-07-23,101928.40694444445,21.980000000000018,1006,55
357,2019-07-24,99416.70694444445,21.980000000000018,1006,55
358,2019-07-25,104890.11041666666,21.980000000000018,1006,55
359,2019-07-26,102165.09444444445,21.980000000000018,1006,55
360,2019-07-27,67356.49305555556,21.980000000000018,1006,55
361,2019-07-28,59224.303472222215,21.980000000000018,1006,55
362,2019-07-29,93018.31458333334,21.980000000000018,1006,55
363,2019-07-30,100533.99236111112,21.980000000000018,1006,55
364,2019-07-31,97147.05763888889,21.980000000000018,1006,55
365,2019-08-01,93258.28888888888,21.980000000000018,1006,55
366,2019-08-02,89575.89236111111,21.980000000000018,1006,55
367,2019-08-03,60840.944444444445,21.980000000000018,1006,55
368,2019-08-04,55520.03055555556,21.980000000000018,1006,55
369,2019-08-05,92409.85,21.980000000000018,1006,55
370,2019-08-06,92096.99722222221,21.980000000000018,1006,55
371,2019-08-07,93919.13333333333,21.980000000000018,1006,55
372,2019-08-08,92639.29027777778,21.980000000000018,1006,55
373,2019-08-09,94038.86805555556,21.980000000000018,1006,55
374,2019-08-10,68001.69166666667,21.980000000000018,1006,55
375,2019-08-11,64237.48888888889,21.980000000000018,1006,55
376,2019-08-12,87812.64930555556,21.980000000000018,1006,55
377,2019-08-13,98335.13472222222,21.980000000000018,1006,55
378,2019-08-14,100056.61111111111,21.980000000000018,1006,55
379,2019-08-15,61576.793750000004,21.980000000000018,1006,55
380,2019-08-16,84754.32986111111,21.980000000000018,1006,55
381,2019-08-17,63649.986805555556,21.980000000000018,1006,55
382,2019-08-18,60638.438888888886,21.980000000000018,1006,55
383,2019-08-19,101562.04513888889,21.980000000000018,1006,55
384,2019-08-20,97409.07222222222,21.980000000000018,1006,55
385,2019-08-21,97909.99305555556,21.980000000000018,1006,55
386,2019-08-22,100139.14097222223,21.980000000000018,1006,55
387,2019-08-23,94291.20208333334,21.980000000000018,1006,55
388,2019-08-24,67355.2923611111,21.980000000000018,1006,55
389,2019-08-25,62246.93958333334,21.980000000000018,1006,55
390,2019-08-26,97112.59444444445,21.980000000000018,1006,55
391,2019-08-27,95300.00416666667,21.980000000000018,1006,55
392,2019-08-28,95480.47361111111,21.980000000000018,1006,55
393,2019-08-29,94568.79375000001,21.980000000000018,1006,55
394,2019-08-30,93676.70902777778,21.980000000000018,1006,55
395,2019-08-31,67755.02152777778,21.980000000000018,1006,55
396,2019-09-01,62730.49444444444,21.980000000000018,1006,55
397,2019-09-02,93302.23472222223,21.980000000000018,1006,55
398,2019-09-03,87299.60208333333,21.980000000000018,1006,55
399,2019-09-04,85399.96388888889,21.980000000000018,1006,55
400,2019-09-05,82474.80486111112,21.980000000000018,1006,55
401,2019-09-06,82130.64652777778,21.980000000000018,1006,55
402,2019-09-07,56956.660416666666,21.980000000000018,1006,55
403,2019-09-08,52950.552777777775,21.980000000000018,1006,55
404,2019-09-09,80134.49027777778,21.980000000000018,1006,55
405,2019-09-10,75891.16180555556,21.980000000000018,1006,55
