,Timestamp,Power (W),Timestamp_clock,temp,press,humid
76,2018-08-01,14531.545820000001,13:40:00+1,17.69999999999999,1008,50
77,2018-08-01,14413.85836,13:50:00+1,17.69999999999999,1008,50
78,2018-08-01,14634.06176,14:00:00+1,17.69999999999999,1008,50
79,2018-08-01,14233.16088,14:10:00+1,17.69999999999999,1008,50
80,2018-08-01,14683.06405,14:20:00+1,17.69999999999999,1008,50
81,2018-08-01,14616.46225,14:30:00+1,17.69999999999999,1008,50
82,2018-08-01,14894.96665,14:40:00+1,17.69999999999999,1008,50
83,2018-08-01,14511.96661,14:50:00+1,17.69999999999999,1008,50
84,2018-08-01,14640.16561,15:00:00+1,17.69999999999999,1008,50
85,2018-08-01,14653.067710000001,15:10:00+1,17.69999999999999,1008,50
86,2018-08-01,14457.76794,15:20:00+1,17.69999999999999,1008,50
87,2018-08-01,14139.56888,15:30:00+1,17.69999999999999,1008,50
88,2018-08-01,17197.97238,15:40:00+1,17.69999999999999,1008,50
89,2018-08-01,21689.26726,15:50:00+1,17.69999999999999,1008,50
90,2018-08-01,20223.770180000003,16:00:00+1,17.69999999999999,1008,50
91,2018-08-01,18067.265150000003,16:10:00+1,17.69999999999999,1008,50
92,2018-08-01,16252.070080000001,16:20:00+1,17.69999999999999,1008,50
93,2018-08-01,17019.16505,16:30:00+1,17.69999999999999,1008,50
94,2018-08-01,18162.56681,16:40:00+1,17.69999999999999,1008,50
95,2018-08-01,16844.76614,16:50:00+1,17.69999999999999,1008,50
96,2018-08-01,19177.36257,17:00:00+1,17.69999999999999,1008,50
97,2018-08-01,15361.06639,17:10:00+1,17.69999999999999,1008,50
98,2018-08-01,16864.26451,17:20:00+1,17.69999999999999,1008,50
99,2018-08-01,16075.566280000001,17:30:00+1,17.69999999999999,1008,50
100,2018-08-01,16268.56452,17:40:00+1,17.69999999999999,1008,50
101,2018-08-01,18362.46244,17:50:00+1,17.69999999999999,1008,50
102,2018-08-01,15715.567050000001,18:00:00+1,17.69999999999999,1008,50
103,2018-08-01,18303.56095,18:10:00+1,17.69999999999999,1008,50
104,2018-08-01,15942.85936,18:20:00+1,17.69999999999999,1008,50
105,2018-08-01,18091.16127,18:30:00+1,17.69999999999999,1008,50
106,2018-08-01,17842.96547,18:40:00+1,17.69999999999999,1008,50
107,2018-08-01,17539.66433,18:50:00+1,17.69999999999999,1008,50
108,2018-08-01,104024.35978,19:00:00+1,17.69999999999999,1008,50
109,2018-08-01,101888.36039,19:10:00+1,17.69999999999999,1008,50
110,2018-08-01,118065.35866,19:20:00+1,17.69999999999999,1008,50
111,2018-08-01,103507.35796,19:30:00+1,17.69999999999999,1008,50
112,2018-08-01,116769.36093,19:40:00+1,17.69999999999999,1008,50
113,2018-08-01,113267.36138,19:50:00+1,17.69999999999999,1008,50
114,2018-08-01,111597.36189,20:00:00+1,17.69999999999999,1008,50
115,2018-08-01,123318.35929,20:10:00+1,17.69999999999999,1008,50
116,2018-08-01,106456.36127,20:20:00+1,17.69999999999999,1008,50
117,2018-08-01,121910.36326,20:30:00+1,17.69999999999999,1008,50
118,2018-08-01,111559.36116,20:40:00+1,17.69999999999999,1008,50
119,2018-08-01,113560.36169,20:50:00+1,17.69999999999999,1008,50
120,2018-08-01,116899.36354,21:00:00+1,17.69999999999999,1008,50
121,2018-08-01,106013.36006,21:10:00+1,17.69999999999999,1008,50
122,2018-08-01,119116.35083,21:20:00+1,17.69999999999999,1008,50
123,2018-08-01,101609.35467,21:30:00+1,17.69999999999999,1008,50
124,2018-08-01,119484.35171,21:40:00+1,17.69999999999999,1008,50
125,2018-08-01,101661.34548,21:50:00+1,17.69999999999999,1008,50
126,2018-08-01,118477.34709,22:00:00+1,17.69999999999999,1008,50
127,2018-08-01,109385.35371,22:10:00+1,17.69999999999999,1008,50
128,2018-08-01,110543.3538,22:20:00+1,17.69999999999999,1008,50
129,2018-08-01,111629.35625,22:30:00+1,17.69999999999999,1008,50
130,2018-08-01,106519.35135,22:40:00+1,17.69999999999999,1008,50
131,2018-08-01,115950.34955,22:50:00+1,17.69999999999999,1008,50
132,2018-08-01,104823.35743,23:00:00+1,17.69999999999999,1008,50
133,2018-08-01,116106.35786,23:10:00+1,17.69999999999999,1008,50
134,2018-08-01,99383.25491999999,23:20:00+1,17.69999999999999,1008,50
135,2018-08-01,116218.35654,23:30:00+1,17.69999999999999,1008,50
136,2018-08-01,104840.35753,23:40:00+1,17.69999999999999,1008,50
137,2018-08-01,132200.35337,23:50:00+1,17.69999999999999,1008,50
138,2018-08-02,100600.35187,00:00:00+1,17.69999999999999,1008,50
139,2018-08-02,118583.3649,00:10:00+1,17.69999999999999,1008,50
140,2018-08-02,105149.36644,00:20:00+1,17.69999999999999,1008,50
141,2018-08-02,112144.35456,00:30:00+1,17.69999999999999,1008,50
142,2018-08-02,108763.35297,00:40:00+1,17.69999999999999,1008,50
143,2018-08-02,113899.35466,00:50:00+1,17.69999999999999,1008,50
144,2018-08-02,115863.35629,01:00:00+1,17.69999999999999,1008,50
145,2018-08-02,111351.35139,01:10:00+1,17.69999999999999,1008,50
146,2018-08-02,131427.35049,01:20:00+1,17.69999999999999,1008,50
147,2018-08-02,118972.34758,01:30:00+1,17.69999999999999,1008,50
148,2018-08-02,115148.36647,01:40:00+1,17.69999999999999,1008,50
149,2018-08-02,93613.6642,01:50:00+1,17.69999999999999,1008,50
150,2018-08-02,110246.35862,02:00:00+1,17.69999999999999,1008,50
151,2018-08-02,88271.15592,02:10:00+1,17.69999999999999,1008,50
152,2018-08-02,108705.35814,02:20:00+1,17.69999999999999,1008,50
153,2018-08-02,92957.25800999999,02:30:00+1,17.69999999999999,1008,50
154,2018-08-02,107460.3666,02:40:00+1,17.69999999999999,1008,50
155,2018-08-02,91181.46603000001,02:50:00+1,17.69999999999999,1008,50
156,2018-08-02,98196.56104,03:00:00+1,17.69999999999999,1008,50
157,2018-08-02,87131.764,03:10:00+1,17.69999999999999,1008,50
158,2018-08-02,91916.16964000001,03:20:00+1,17.69999999999999,1008,50
159,2018-08-02,85993.66927,03:30:00+1,17.69999999999999,1008,50
160,2018-08-02,80209.36787,03:40:00+1,17.69999999999999,1008,50
161,2018-08-02,75870.37163,03:50:00+1,17.69999999999999,1008,50
162,2018-08-02,73612.7707,04:00:00+1,17.69999999999999,1008,50
163,2018-08-02,72106.66715000001,04:10:00+1,17.69999999999999,1008,50
164,2018-08-02,72713.36818,04:20:00+1,17.69999999999999,1008,50
