,Timestamp,Power (W),temp,press,humid
106,2018-11-15,90635.19027777779,17.680000000000007,1008,50
107,2018-11-16,81781.74513888889,17.680000000000007,1008,50
108,2018-11-17,62250.57708333333,17.69999999999999,1008,50
109,2018-11-18,58321.13055555556,17.69999999999999,1008,50
110,2018-11-19,105486.4,17.69999999999999,1008,50
111,2018-11-20,101679.33055555556,17.680000000000007,1008,50
112,2018-11-21,88975.7298611111,17.680000000000007,1008,50
113,2018-11-22,87422.24722222221,17.680000000000007,1008,50
114,2018-11-23,80566.64583333333,17.69999999999999,1008,50
115,2018-11-24,60092.501388888886,17.680000000000007,1008,50
116,2018-11-25,54061.135416666664,17.680000000000007,1008,50
117,2018-11-26,92857.18958333334,17.680000000000007,1008,50
118,2018-11-27,93586.00486111111,17.680000000000007,1008,50
119,2018-11-28,92640.06736111111,17.680000000000007,1008,50
120,2018-11-29,100330.01527777777,17.69999999999999,1008,50
121,2018-11-30,97838.05277777778,17.69999999999999,1008,50
122,2018-12-01,61901.34305555556,17.680000000000007,1008,50
123,2018-12-02,60316.73472222223,17.720000000000027,1008,50
124,2018-12-03,102887.50347222222,17.680000000000007,1008,50
125,2018-12-04,94217.12083333333,17.69999999999999,1008,50
126,2018-12-05,94077.61180555556,17.69999999999999,1008,50
127,2018-12-06,91868.15625,17.680000000000007,1008,50
128,2018-12-07,84486.76041666667,17.680000000000007,1008,50
129,2018-12-08,58659.49444444444,17.680000000000007,1008,50
130,2018-12-09,59464.36853146853,17.680000000000007,1008,50
131,2018-12-10,103931.81666666667,17.680000000000007,1008,50
132,2018-12-11,107446.28819444444,17.69999999999999,1008,50
133,2018-12-12,111776.58819444444,17.680000000000007,1008,50
134,2018-12-13,115838.22916666667,17.680000000000007,1008,50
135,2018-12-14,106935.22708333333,17.680000000000007,1008,50
136,2018-12-15,71418.05625,17.680000000000007,1008,50
137,2018-12-16,71144.5875,17.720000000000027,1008,50
138,2018-12-17,98861.89722222222,17.69999999999999,1008,50
139,2018-12-18,88060.05972222221,17.680000000000007,1008,50
140,2018-12-19,87166.6361111111,17.680000000000007,1008,50
141,2018-12-20,89025.38402777778,17.69999999999999,1008,50
142,2018-12-21,81622.25277777779,17.69999999999999,1008,50
143,2018-12-22,65392.38958333333,17.720000000000027,1008,50
144,2018-12-23,61360.490972222215,17.69999999999999,1008,50
145,2018-12-24,66069.75486111111,17.69999999999999,1008,50
146,2018-12-25,58924.78125,17.69999999999999,1008,50
147,2018-12-26,61870.944444444445,17.680000000000007,1008,50
148,2018-12-27,86210.34722222222,17.680000000000007,1008,50
149,2018-12-28,85064.72638888888,17.680000000000007,1008,50
150,2018-12-29,74371.48263888889,17.69999999999999,1008,50
151,2018-12-30,67787.2076388889,17.69999999999999,1008,50
152,2018-12-31,79860.17291666666,17.680000000000007,1008,50
153,2019-01-01,64434.365277777775,17.720000000000027,1008,50
154,2019-01-02,87386.81319444445,17.680000000000007,1008,50
155,2019-01-03,87988.23749999999,17.69999999999999,1008,50
156,2019-01-04,87730.72222222222,17.720000000000027,1008,50
157,2019-01-05,77638.90347222221,17.680000000000007,1008,50
158,2019-01-06,71359.01388888889,17.680000000000007,1008,50
159,2019-01-07,98969.23194444444,17.720000000000027,1008,50
160,2019-01-08,97345.04375000001,17.69999999999999,1008,50
161,2019-01-09,89159.4263888889,17.680000000000007,1008,50
162,2019-01-10,91892.98194444444,17.680000000000007,1008,50
163,2019-01-11,89758.02916666666,17.680000000000007,1008,50
164,2019-01-12,79880.26597222223,17.720000000000027,1008,50
165,2019-01-13,73021.85208333333,17.680000000000007,1008,50
166,2019-01-14,95519.45347222223,17.680000000000007,1008,50
167,2019-01-15,94865.57152777778,17.69999999999999,1008,50
168,2019-01-16,90645.43333333333,17.680000000000007,1008,50
169,2019-01-17,88836.56180555555,17.720000000000027,1008,50
170,2019-01-18,83061.6986111111,17.680000000000007,1008,50
171,2019-01-19,74076.32638888889,17.680000000000007,1008,50
172,2019-01-20,71139.80486111112,17.680000000000007,1008,50
173,2019-01-21,92423.26388888889,17.680000000000007,1008,50
174,2019-01-22,94280.74444444444,17.69999999999999,1008,50
175,2019-01-23,90790.78611111111,17.69999999999999,1008,50
176,2019-01-24,90061.70138888889,17.69999999999999,1008,50
177,2019-01-25,87733.8375,17.680000000000007,1008,50
178,2019-01-26,74877.49236111112,17.680000000000007,1008,50
179,2019-01-27,70371.7923611111,17.680000000000007,1008,50
180,2019-01-28,90256.28194444445,17.720000000000027,1008,50
181,2019-01-29,93160.84861111111,17.69999999999999,1008,50
182,2019-01-30,91786.8375,17.69999999999999,1008,50
183,2019-01-31,89493.39097222223,17.720000000000027,1008,50
184,2019-02-01,83535.33888888889,17.680000000000007,1008,50
185,2019-02-02,67064.66666666667,17.680000000000007,1008,50
186,2019-02-03,65699.02847222221,17.680000000000007,1008,50
187,2019-02-04,87898.11249999999,17.720000000000027,1008,50
188,2019-02-05,87356.52430555556,17.680000000000007,1008,50
189,2019-02-06,85904.94166666667,17.69999999999999,1008,50
190,2019-02-07,87172.51874999999,17.680000000000007,1008,50
191,2019-02-08,80285.5375,17.69999999999999,1008,50
192,2019-02-09,69198.79791666666,17.720000000000027,1008,50
193,2019-02-10,60775.569444444445,17.680000000000007,1008,50
194,2019-02-11,86556.93680555555,17.680000000000007,1008,50
195,2019-02-12,86480.35972222223,17.69999999999999,1008,50
196,2019-02-13,86289.40625,17.720000000000027,1008,50
197,2019-02-14,64236.42291666667,17.680000000000007,1008,50
198,2019-02-15,71461.525,17.680000000000007,1008,50
199,2019-02-16,54636.68402777778,17.680000000000007,1008,50
200,2019-02-17,54001.95277777778,17.680000000000007,1008,50
201,2019-02-18,88083.38888888889,17.680000000000007,1008,50
202,2019-02-19,89537.33888888889,17.680000000000007,1008,50
203,2019-02-20,87894.05694444444,17.69999999999999,1008,50
204,2019-02-21,86021.28819444444,17.680000000000007,1008,50
205,2019-02-22,77902.99583333333,17.680000000000007,1008,50
206,2019-02-23,73333.92986111112,17.69999999999999,1008,50
207,2019-02-24,67347.15,17.69999999999999,1008,50
208,2019-02-25,107784.50138888888,17.69999999999999,1008,50
209,2019-02-26,108153.41527777778,17.680000000000007,1008,50
210,2019-02-27,71448.36111111111,17.720000000000027,1008,50
211,2019-02-28,74118.19027777779,17.680000000000007,1008,50
212,2019-03-01,84671.17499999999,17.680000000000007,1008,50
213,2019-03-02,62341.94930555555,17.680000000000007,1008,50
214,2019-03-03,59144.222916666666,17.69999999999999,1008,50
215,2019-03-04,93380.57152777778,17.69999999999999,1008,50
216,2019-03-05,92745.71805555555,17.69999999999999,1008,50
217,2019-03-06,85989.13125,17.680000000000007,1008,50
218,2019-03-07,77779.19722222222,17.680000000000007,1008,50
219,2019-03-08,66233.85347222222,17.69999999999999,1008,50
220,2019-03-09,63527.43472222222,17.680000000000007,1008,50
221,2019-03-10,61431.384027777785,17.69999999999999,1008,50
222,2019-03-11,77650.62638888888,17.680000000000007,1008,50
223,2019-03-12,72743.41875000001,17.69999999999999,1008,50
224,2019-03-13,61607.87430555556,17.680000000000007,1008,50
225,2019-03-14,66591.56388888888,17.69999999999999,1008,50
226,2019-03-15,56420.36319444444,17.69999999999999,1008,50
227,2019-03-16,39178.490277777775,17.69999999999999,1008,50
228,2019-03-17,36022.52777777778,17.69999999999999,1008,50
229,2019-03-18,62386.69305555556,17.69999999999999,1008,50
230,2019-03-19,58931.012500000004,17.680000000000007,1008,50
231,2019-03-20,55087.510416666664,17.720000000000027,1008,50
232,2019-03-21,57495.86597222222,17.69999999999999,1008,50
233,2019-03-22,52985.87986111111,17.720000000000027,1008,50
234,2019-03-23,39044.8,17.69999999999999,1008,50
235,2019-03-24,36005.76527777778,17.680000000000007,1008,50
236,2019-03-25,55993.30972222222,17.69999999999999,1008,50
237,2019-03-26,58229.67152777778,17.680000000000007,1008,50
238,2019-03-27,55345.15486111111,17.720000000000027,1008,50
239,2019-03-28,56920.37569444444,17.720000000000027,1008,50
240,2019-03-29,53727.49166666667,17.720000000000027,1008,50
241,2019-03-30,38669.222916666666,17.680000000000007,1008,50
242,2019-03-31,37309.745833333334,17.680000000000007,1008,50
243,2019-04-01,59455.17569444445,17.720000000000027,1008,50
244,2019-04-02,58243.14236111111,17.69999999999999,1008,50
245,2019-04-03,54072.101388888885,17.69999999999999,1008,50
246,2019-04-04,71659.51944444445,17.69999999999999,1008,50
247,2019-04-05,79962.04166666667,17.680000000000007,1008,50
248,2019-04-06,61051.06041666666,17.69999999999999,1008,50
249,2019-04-07,56040.51111111111,17.680000000000007,1008,50
250,2019-04-08,84823.88402777778,17.680000000000007,1008,50
251,2019-04-09,80539.13194444444,17.69999999999999,1008,50
252,2019-04-10,78987.69722222222,17.69999999999999,1008,50
253,2019-04-11,81468.13541666667,17.680000000000007,1008,50
254,2019-04-12,77434.38055555556,17.69999999999999,1008,50
255,2019-04-13,59089.79861111111,17.720000000000027,1008,50
256,2019-04-14,56303.023611111115,17.680000000000007,1008,50
257,2019-04-15,81467.48125000001,17.680000000000007,1008,50
258,2019-04-16,75464.35069444444,17.69999999999999,1008,50
259,2019-04-17,75496.20486111111,17.720000000000027,1008,50
260,2019-04-18,75873.37013888889,17.69999999999999,1008,50
261,2019-04-19,69988.70972222222,17.720000000000027,1008,50
262,2019-04-20,56098.75486111111,17.720000000000027,1008,50
263,2019-04-21,52664.98888888889,17.69999999999999,1008,50
264,2019-04-22,55668.027083333334,17.680000000000007,1008,50
265,2019-04-23,73746.28541666667,17.680000000000007,1008,50
266,2019-04-24,71089.47638888888,17.69999999999999,1008,50
267,2019-04-25,55354.05069444444,17.720000000000027,1008,50
268,2019-04-26,61726.71597222222,17.680000000000007,1008,50
269,2019-04-27,49801.04861111111,17.680000000000007,1008,50
270,2019-04-28,46684.71736111111,17.69999999999999,1008,50
271,2019-04-29,65709.46944444445,17.69999999999999,1008,50
272,2019-04-30,64643.288194444445,17.680000000000007,1008,50
273,2019-05-01,45031.879166666666,17.69999999999999,1008,50
274,2019-05-02,58936.76666666667,17.680000000000007,1008,50
275,2019-05-03,56374.15972222222,17.680000000000007,1008,50
276,2019-05-04,48127.02222222222,17.680000000000007,1008,50
277,2019-05-05,43476.43402777778,17.720000000000027,1008,50
278,2019-05-06,69820.90694444445,17.680000000000007,1008,50
279,2019-05-07,67707.1,17.680000000000007,1008,50
280,2019-05-08,65814.93333333333,17.680000000000007,1008,50
281,2019-05-09,69950.01597222223,17.69999999999999,1008,50
282,2019-05-10,64346.834027777775,17.69999999999999,1008,50
283,2019-05-11,48661.45,17.680000000000007,1008,50
284,2019-05-12,44168.59652777778,17.680000000000007,1008,50
285,2019-05-13,67796.73958333333,17.720000000000027,1008,50
286,2019-05-14,66323.30694444444,17.69999999999999,1008,50
287,2019-05-15,74169.45833333333,17.680000000000007,1008,50
288,2019-05-16,72616.14444444445,17.680000000000007,1008,50
289,2019-05-17,69075.15486111112,17.69999999999999,1008,50
290,2019-05-18,51051.402083333334,17.680000000000007,1008,50
291,2019-05-19,47412.17222222222,17.69999999999999,1008,50
292,2019-05-20,70895.77152777778,17.680000000000007,1008,50
293,2019-05-21,69317.55833333333,17.680000000000007,1008,50
294,2019-05-22,66915.14861111112,17.680000000000007,1008,50
295,2019-05-23,65091.48055555555,17.680000000000007,1008,50
296,2019-05-24,62986.006944444445,17.720000000000027,1008,50
297,2019-05-25,50648.425,17.680000000000007,1008,50
298,2019-05-26,46599.19861111111,17.69999999999999,1008,50
299,2019-05-27,66656.7701388889,17.720000000000027,1008,50
300,2019-05-28,66923.26458333334,17.69999999999999,1008,50
301,2019-05-29,63673.788888888885,17.680000000000007,1008,50
302,2019-05-30,64778.772222222215,17.680000000000007,1008,50
303,2019-05-31,62189.46597222222,17.720000000000027,1008,50
304,2019-06-01,49063.058333333334,17.69999999999999,1008,50
305,2019-06-02,46802.398611111115,17.69999999999999,1008,50
306,2019-06-03,68028.24930555555,17.69999999999999,1008,50
307,2019-06-04,78400.53472222222,17.680000000000007,1008,50
308,2019-06-05,79353.31458333334,17.680000000000007,1008,50
309,2019-06-06,81836.77361111112,17.680000000000007,1008,50
310,2019-06-07,79111.83819444444,17.69999999999999,1008,50
311,2019-06-08,60508.69305555556,17.680000000000007,1008,50
312,2019-06-09,58837.59652777778,17.69999999999999,1008,50
313,2019-06-10,92195.06944444444,17.680000000000007,1008,50
314,2019-06-11,95130.93541666666,17.680000000000007,1008,50
315,2019-06-12,92244.06527777779,17.680000000000007,1008,50
316,2019-06-13,91683.93263888889,17.69999999999999,1008,50
317,2019-06-14,92367.54513888889,17.69999999999999,1008,50
318,2019-06-15,65022.700000000004,17.720000000000027,1008,50
319,2019-06-16,57678.81458333333,17.69999999999999,1008,50
320,2019-06-17,92619.76736111111,17.680000000000007,1008,50
321,2019-06-18,93967.03263888888,17.680000000000007,1008,50
322,2019-06-19,93406.75625,17.720000000000027,1008,50
323,2019-06-20,93760.23749999999,17.69999999999999,1008,50
324,2019-06-21,88751.7125,17.680000000000007,1008,50
325,2019-06-22,60121.463888888895,17.69999999999999,1008,50
326,2019-06-23,55811.65069444445,17.680000000000007,1008,50
327,2019-06-24,96527.36666666667,17.69999999999999,1008,50
328,2019-06-25,97256.36805555556,17.680000000000007,1008,50
329,2019-06-26,100269.69375,17.69999999999999,1008,50
330,2019-06-27,100109.94930555555,17.680000000000007,1008,50
331,2019-06-28,100841.81597222222,17.69999999999999,1008,50
332,2019-06-29,66030.10763888889,17.680000000000007,1008,50
333,2019-06-30,59058.552083333336,17.680000000000007,1008,50
334,2019-07-01,100856.38750000001,17.680000000000007,1008,50
335,2019-07-02,99809.88472222222,17.69999999999999,1008,50
336,2019-07-03,100287.60763888889,17.680000000000007,1008,50
337,2019-07-04,99323.40833333334,17.69999999999999,1008,50
338,2019-07-05,97053.26041666667,17.69999999999999,1008,50
339,2019-07-06,68604.66180555556,17.680000000000007,1008,50
340,2019-07-07,65729.62222222221,17.680000000000007,1008,50
341,2019-07-08,108174.21458333333,17.69999999999999,1008,50
342,2019-07-09,103939.48194444444,17.720000000000027,1008,50
343,2019-07-10,96036.78819444444,17.69999999999999,1008,50
344,2019-07-11,87582.00902777778,17.720000000000027,1008,50
345,2019-07-12,86448.20833333333,17.680000000000007,1008,50
346,2019-07-13,62095.510416666664,17.680000000000007,1008,50
347,2019-07-14,55310.06805555555,17.69999999999999,1008,50
348,2019-07-15,87260.68055555556,17.680000000000007,1008,50
349,2019-07-16,86280.30972222221,17.680000000000007,1008,50
350,2019-07-17,86973.94166666667,17.720000000000027,1008,50
351,2019-07-18,88579.48541666666,17.680000000000007,1008,50
352,2019-07-19,87823.71527777778,17.680000000000007,1008,50
353,2019-07-20,63321.288888888885,17.680000000000007,1008,50
354,2019-07-21,58854.09722222222,17.69999999999999,1008,50
355,2019-07-22,99675.77083333333,17.680000000000007,1008,50
356,2019-07-23,101928.40694444445,17.69999999999999,1008,50
357,2019-07-24,99416.70694444445,17.680000000000007,1008,50
358,2019-07-25,104890.11041666666,17.69999999999999,1008,50
359,2019-07-26,102165.09444444445,17.680000000000007,1008,50
360,2019-07-27,67356.49305555556,17.680000000000007,1008,50
361,2019-07-28,59224.303472222215,17.680000000000007,1008,50
362,2019-07-29,93018.31458333334,17.720000000000027,1008,50
363,2019-07-30,100533.99236111112,17.680000000000007,1008,50
364,2019-07-31,97147.05763888889,17.680000000000007,1008,50
365,2019-08-01,93258.28888888888,17.69999999999999,1008,50
366,2019-08-02,89575.89236111111,17.680000000000007,1008,50
367,2019-08-03,60840.944444444445,17.69999999999999,1008,50
368,2019-08-04,55520.03055555556,17.69999999999999,1008,50
369,2019-08-05,92409.85,17.680000000000007,1008,50
370,2019-08-06,92096.99722222221,17.69999999999999,1008,50
371,2019-08-07,93919.13333333333,17.69999999999999,1008,50
372,2019-08-08,92639.29027777778,17.720000000000027,1008,50
373,2019-08-09,94038.86805555556,17.680000000000007,1008,50
374,2019-08-10,68001.69166666667,17.69999999999999,1008,50
375,2019-08-11,64237.48888888889,17.720000000000027,1008,50
376,2019-08-12,87812.64930555556,17.720000000000027,1008,50
377,2019-08-13,98335.13472222222,17.680000000000007,1008,50
378,2019-08-14,100056.61111111111,17.680000000000007,1008,50
379,2019-08-15,61576.793750000004,17.680000000000007,1008,50
380,2019-08-16,84754.32986111111,17.720000000000027,1008,50
381,2019-08-17,63649.986805555556,17.680000000000007,1008,50
382,2019-08-18,60638.438888888886,17.680000000000007,1008,50
383,2019-08-19,101562.04513888889,17.720000000000027,1008,50
384,2019-08-20,97409.07222222222,17.680000000000007,1008,50
385,2019-08-21,97909.99305555556,17.680000000000007,1008,50
386,2019-08-22,100139.14097222223,17.69999999999999,1008,50
387,2019-08-23,94291.20208333334,17.720000000000027,1008,50
388,2019-08-24,67355.2923611111,17.720000000000027,1008,50
389,2019-08-25,62246.93958333334,17.680000000000007,1008,50
390,2019-08-26,97112.59444444445,17.680000000000007,1008,50
391,2019-08-27,95300.00416666667,17.69999999999999,1008,50
392,2019-08-28,95480.47361111111,17.680000000000007,1008,50
393,2019-08-29,94568.79375000001,17.720000000000027,1008,50
394,2019-08-30,93676.70902777778,17.680000000000007,1008,50
395,2019-08-31,67755.02152777778,17.69999999999999,1008,50
396,2019-09-01,62730.49444444444,17.680000000000007,1008,50
397,2019-09-02,93302.23472222223,17.680000000000007,1008,50
398,2019-09-03,87299.60208333333,17.720000000000027,1008,50
399,2019-09-04,85399.96388888889,17.69999999999999,1008,50
400,2019-09-05,82474.80486111112,17.720000000000027,1008,50
401,2019-09-06,82130.64652777778,17.680000000000007,1008,50
402,2019-09-07,56956.660416666666,17.680000000000007,1008,50
403,2019-09-08,52950.552777777775,17.680000000000007,1008,50
404,2019-09-09,80134.49027777778,17.720000000000027,1008,50
405,2019-09-10,75891.16180555556,17.680000000000007,1008,50
406,2019-09-11,76270.88263888888,17.69999999999999,1008,50
407,2019-09-12,78511.84097222221,17.680000000000007,1008,50
408,2019-09-13,77213.32013888888,17.69999999999999,1008,50
409,2019-09-14,56304.37986111111,17.680000000000007,1008,50
410,2019-09-15,52877.80347222222,17.720000000000027,1008,50
411,2019-09-16,84668.96736111112,17.680000000000007,1008,50
412,2019-09-17,82818.02361111112,17.720000000000027,1008,50
413,2019-09-18,82077.90555555555,17.680000000000007,1008,50
414,2019-09-19,87105.68888888888,17.69999999999999,1008,50
415,2019-09-20,74610.0826388889,17.680000000000007,1008,50
